date_mutation,valeur_fonciere,code_postal,type_local,surface_m2,nb_pieces,surface_terrain,arrondissement,prix_m2
08/01/2024,399257.66,75018,Appartement,21.0,1.0,152.0,18,19012.0
18/01/2024,621500.0,75017,Appartement,57.0,3.0,,17,10904.0
05/01/2024,728200.0,75008,Appartement,64.0,4.0,,8,11378.0
22/01/2024,393000.0,75018,Appartement,42.0,2.0,,18,9357.0
12/01/2024,47000.0,75010,Appartement,7.0,1.0,,10,6714.0
18/01/2024,108000.0,75020,Appartement,9.0,1.0,,20,12000.0
19/01/2024,1420000.0,75017,Appartement,151.0,5.0,,17,9404.0
11/01/2024,520000.0,75020,Appartement,20.0,1.0,,20,26000.0
11/01/2024,520000.0,75020,Appartement,21.0,2.0,,20,24762.0
11/01/2024,3000000.0,75001,Appartement,120.0,4.0,,1,25000.0
23/01/2024,605000.0,75017,Appartement,59.0,3.0,,17,10254.0
12/01/2024,160000.0,75018,Appartement,25.0,1.0,,18,6400.0
19/01/2024,530700.0,75018,Appartement,66.0,3.0,,18,8041.0
11/01/2024,130000.0,75017,Appartement,13.0,1.0,,17,10000.0
05/01/2024,315000.0,75020,Appartement,96.0,4.0,,20,3281.0
08/01/2024,2610000.0,75009,Appartement,180.0,7.0,,9,14500.0
10/01/2024,360000.0,75019,Appartement,34.0,2.0,,19,10588.0
08/01/2024,294000.0,75018,Appartement,53.0,3.0,,18,5547.0
05/01/2024,575900.0,75020,Appartement,55.0,3.0,,20,10471.0
08/01/2024,331500.0,75020,Appartement,35.0,2.0,,20,9471.0
24/01/2024,1790000.0,75017,Appartement,131.0,5.0,,17,13664.0
25/01/2024,640000.0,75017,Appartement,60.0,3.0,,17,10667.0
25/01/2024,491000.0,75020,Appartement,65.0,3.0,,20,7554.0
15/01/2024,425000.0,75019,Appartement,50.0,2.0,,19,8500.0
15/01/2024,425000.0,75019,Appartement,67.0,3.0,,19,6343.0
18/01/2024,380000.0,75010,Local industriel. commercial ou assimilé,40.0,0.0,,10,9500.0
24/01/2024,107500.0,75018,Appartement,9.0,1.0,,18,11944.0
05/01/2024,490000.0,75020,Appartement,63.0,3.0,,20,7778.0
05/01/2024,340000.0,75018,Appartement,39.0,2.0,,18,8718.0
24/01/2024,640000.0,75018,Appartement,55.0,3.0,,18,11636.0
19/01/2024,162600.0,75020,Appartement,17.0,1.0,,20,9565.0
09/01/2024,637681.0,75002,Appartement,58.0,2.0,,2,10994.0
11/01/2024,2033510.0,75003,Appartement,156.0,6.0,,3,13035.0
11/01/2024,338000.0,75017,Appartement,50.0,3.0,,17,6760.0
25/01/2024,365000.0,75018,Appartement,34.0,2.0,,18,10735.0
08/01/2024,375000.0,75004,Appartement,29.0,1.0,,4,12931.0
12/01/2024,322000.0,75018,Appartement,31.0,1.0,,18,10387.0
23/01/2024,313050.0,75020,Appartement,32.0,2.0,,20,9783.0
16/01/2024,502800.0,75018,Appartement,32.0,2.0,,18,15712.0
16/01/2024,1437500.0,75008,Appartement,107.0,4.0,,8,13435.0
16/01/2024,270000.0,75009,Appartement,28.0,2.0,,9,9643.0
16/01/2024,245000.0,75017,Appartement,54.0,3.0,,17,4537.0
17/01/2024,273935.0,75008,Local industriel. commercial ou assimilé,30.0,0.0,,8,9131.0
19/01/2024,697000.0,75019,Appartement,70.0,3.0,,19,9957.0
16/01/2024,815000.0,75009,Local industriel. commercial ou assimilé,81.0,0.0,,9,10062.0
23/01/2024,857000.0,75001,Appartement,75.0,4.0,,1,11427.0
03/01/2024,500000.0,75019,Appartement,61.0,3.0,,19,8197.0
17/01/2024,252000.0,75020,Appartement,30.0,2.0,,20,8400.0
19/01/2024,5000000.0,75008,Local industriel. commercial ou assimilé,300.0,0.0,,8,16667.0
08/01/2024,535316.0,75017,Appartement,46.0,2.0,,17,11637.0
12/01/2024,135000.0,75020,Appartement,12.0,1.0,,20,11250.0
12/01/2024,135000.0,75020,Appartement,10.0,1.0,,20,13500.0
10/01/2024,550000.0,75020,Appartement,71.0,3.0,,20,7746.0
13/01/2024,350000.0,75010,Appartement,41.0,2.0,,10,8537.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,95.0,0.0,,19,44737.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,215.0,0.0,,19,19767.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,310.0,0.0,,19,13710.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,185.0,0.0,,19,22973.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,179.0,0.0,,19,23743.0
17/01/2024,278700.0,75009,Appartement,24.0,1.0,,9,11612.0
18/01/2024,575000.0,75019,Appartement,77.0,4.0,,19,7468.0
23/01/2024,710000.0,75008,Local industriel. commercial ou assimilé,72.0,0.0,,8,9861.0
12/01/2024,170000.0,75019,Appartement,28.0,1.0,,19,6071.0
12/01/2024,800000.0,75001,Appartement,59.0,2.0,,1,13559.0
12/01/2024,225000.0,75018,Appartement,28.0,2.0,,18,8036.0
25/01/2024,210000.0,75017,Appartement,21.0,2.0,,17,10000.0
24/01/2024,732204.0,75009,Appartement,65.0,3.0,,9,11265.0
24/01/2024,458000.0,75017,Appartement,65.0,3.0,,17,7046.0
11/01/2024,415000.0,75017,Appartement,24.0,1.0,,17,17292.0
12/01/2024,295000.0,75017,Appartement,32.0,2.0,,17,9219.0
19/01/2024,2250000.0,75017,Local industriel. commercial ou assimilé,163.0,0.0,,17,13804.0
10/01/2024,460820.0,75019,Appartement,66.0,3.0,,19,6982.0
24/01/2024,515000.0,75010,Appartement,58.0,3.0,,10,8879.0
19/01/2024,602000.0,75020,Appartement,63.0,3.0,,20,9556.0
25/01/2024,157000.0,75002,Appartement,14.0,1.0,,2,11214.0
25/01/2024,157000.0,75002,Appartement,10.0,1.0,,2,15700.0
03/01/2024,680000.0,75017,Appartement,100.0,4.0,,17,6800.0
22/01/2024,674600.0,75020,Appartement,79.0,3.0,,20,8539.0
05/01/2024,573000.0,75020,Appartement,60.0,3.0,,20,9550.0
16/01/2024,1090000.0,75009,Appartement,102.0,5.0,,9,10686.0
05/01/2024,939200.0,75019,Appartement,32.0,2.0,,19,29350.0
05/01/2024,939200.0,75019,Appartement,45.0,3.0,,19,20871.0
29/01/2024,1224000.0,75003,Appartement,97.0,4.0,,3,12619.0
24/01/2024,275000.0,75017,Appartement,28.0,2.0,,17,9821.0
24/01/2024,148060.0,75019,Appartement,18.0,2.0,,19,8226.0
24/01/2024,290000.0,75010,Appartement,27.0,2.0,,10,10741.0
24/01/2024,156000.0,75019,Appartement,18.0,2.0,,19,8667.0
23/01/2024,200000.0,75019,Appartement,31.0,2.0,,19,6452.0
26/01/2024,818000.0,75009,Appartement,77.0,3.0,,9,10623.0
18/01/2024,350000.0,75010,Local industriel. commercial ou assimilé,30.0,0.0,,10,11667.0
18/01/2024,350000.0,75010,Local industriel. commercial ou assimilé,87.0,0.0,,10,4023.0
24/01/2024,123000.0,75017,Appartement,17.0,1.0,,17,7235.0
25/01/2024,240000.0,75018,Appartement,37.0,2.0,,18,6486.0
12/01/2024,476000.0,75009,Appartement,57.0,2.0,,9,8351.0
17/01/2024,300000.0,75009,Appartement,32.0,2.0,,9,9375.0
22/01/2024,1375385.0,75017,Appartement,126.0,4.0,,17,10916.0
04/01/2024,161000.0,75002,Appartement,19.0,1.0,,2,8474.0
24/01/2024,7200000.0,75008,Local industriel. commercial ou assimilé,379.0,0.0,,8,18997.0
10/01/2024,411300.0,75018,Appartement,40.0,2.0,,18,10282.0
12/01/2024,390000.0,75018,Appartement,30.0,2.0,,18,13000.0
17/01/2024,228000.0,75018,Local industriel. commercial ou assimilé,22.0,0.0,,18,10364.0
12/01/2024,212000.0,75019,Appartement,26.0,2.0,,19,8154.0
10/01/2024,207260.0,75018,Appartement,26.0,1.0,,18,7972.0
05/01/2024,195000.0,75019,Appartement,16.0,1.0,,19,12188.0
16/01/2024,73500.0,75010,Appartement,8.0,1.0,,10,9188.0
22/01/2024,637050.0,75001,Appartement,70.0,2.0,,1,9101.0
25/01/2024,730000.0,75010,Appartement,76.0,4.0,,10,9605.0
03/01/2024,285000.0,75019,Appartement,42.0,1.0,,19,6786.0
18/01/2024,85000.0,75008,Appartement,7.0,1.0,,8,12143.0
05/01/2024,305000.0,75018,Appartement,34.0,1.0,,18,8971.0
12/01/2024,150000.0,75018,Appartement,13.0,1.0,,18,11538.0
17/01/2024,134500.0,75017,Appartement,21.0,1.0,,17,6405.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,108.0,0.0,,19,39352.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,110.0,0.0,,19,38636.0
25/01/2024,4250000.0,75019,Local industriel. commercial ou assimilé,165.0,0.0,,19,25758.0
25/01/2024,4250000.0,75019,Maison,85.0,6.0,,19,50000.0
22/01/2024,257500.0,75018,Appartement,30.0,2.0,,18,8583.0
24/01/2024,358400.0,75017,Appartement,45.0,3.0,,17,7964.0
10/01/2024,970000.0,75008,Appartement,87.0,4.0,,8,11149.0
29/01/2024,257562.0,75003,Appartement,23.0,1.0,,3,11198.0
26/01/2024,325000.0,75008,Appartement,24.0,2.0,,8,13542.0
24/01/2024,1328600.0,75020,Maison,66.0,4.0,,20,20130.0
16/01/2024,1950000.0,75017,Appartement,162.0,5.0,,17,12037.0
19/01/2024,175000.0,75018,Appartement,21.0,1.0,,18,8333.0
26/01/2024,380000.0,75018,Appartement,45.0,2.0,,18,8444.0
26/01/2024,2350000.0,75018,Local industriel. commercial ou assimilé,247.0,0.0,102.0,18,9514.0
10/01/2024,296400.0,75010,Appartement,26.0,1.0,,10,11400.0
25/01/2024,500000.0,75020,Appartement,71.0,3.0,,20,7042.0
17/01/2024,270000.0,75017,Appartement,87.0,3.0,,17,3103.0
12/01/2024,175000.0,75003,Appartement,16.0,1.0,,3,10938.0
23/01/2024,560000.0,75009,Appartement,41.0,2.0,,9,13659.0
10/01/2024,568050.0,75009,Appartement,43.0,2.0,,9,13210.0
11/01/2024,1400000.0,75018,Appartement,137.0,5.0,,18,10219.0
05/01/2024,66000.0,75018,Appartement,12.0,1.0,,18,5500.0
18/01/2024,842000.0,75008,Appartement,71.0,3.0,,8,11859.0
11/01/2024,1100000.0,75008,Appartement,90.0,2.0,,8,12222.0
17/01/2024,558000.0,75004,Appartement,56.0,2.0,,4,9964.0
15/01/2024,6500000.0,75001,Local industriel. commercial ou assimilé,571.0,0.0,,1,11384.0
17/01/2024,600000.0,75020,Appartement,84.0,3.0,,20,7143.0
17/01/2024,882015.0,75004,Appartement,74.0,3.0,,4,11919.0
17/01/2024,624730.0,75017,Appartement,51.0,2.0,,17,12250.0
24/01/2024,765000.0,75003,Appartement,69.0,2.0,,3,11087.0
24/01/2024,452830.0,75020,Appartement,65.0,3.0,,20,6967.0
25/01/2024,884700.0,75017,Appartement,92.0,4.0,,17,9616.0
29/01/2024,1350000.0,75018,Local industriel. commercial ou assimilé,49.0,0.0,122.0,18,27551.0
29/01/2024,1350000.0,75018,Local industriel. commercial ou assimilé,296.0,0.0,122.0,18,4561.0
17/01/2024,174000.0,75018,Appartement,30.0,2.0,,18,5800.0
12/01/2024,440000.0,75019,Local industriel. commercial ou assimilé,68.0,0.0,,19,6471.0
12/01/2024,440000.0,75019,Local industriel. commercial ou assimilé,33.0,0.0,,19,13333.0
25/01/2024,230000.0,75010,Appartement,47.0,3.0,,10,4894.0
29/01/2024,145000.0,75017,Appartement,12.0,1.0,,17,12083.0
24/01/2024,280000.0,75020,Appartement,30.0,2.0,,20,9333.0
29/01/2024,585000.0,75010,Appartement,48.0,2.0,,10,12188.0
24/01/2024,424850.0,75018,Appartement,43.0,2.0,,18,9880.0
16/01/2024,270000.0,75017,Appartement,40.0,2.0,,17,6750.0
18/01/2024,360000.0,75009,Appartement,30.0,2.0,,9,12000.0
25/01/2024,300000.0,75003,Local industriel. commercial ou assimilé,30.0,0.0,,3,10000.0
23/01/2024,180000.0,75019,Appartement,31.0,2.0,,19,5806.0
19/01/2024,590500.0,75009,Appartement,57.0,3.0,,9,10360.0
17/01/2024,392168.75,75018,Appartement,33.0,2.0,,18,11884.0
19/01/2024,212700.0,75020,Appartement,28.0,1.0,,20,7596.0
23/01/2024,419000.0,75018,Appartement,50.0,3.0,,18,8380.0
25/01/2024,358500.0,75004,Appartement,24.0,2.0,,4,14938.0
12/01/2024,657850.0,75017,Appartement,59.0,3.0,,17,11150.0
19/01/2024,380000.0,75010,Appartement,36.0,1.0,,10,10556.0
24/01/2024,660000.0,75017,Appartement,55.0,3.0,,17,12000.0
24/01/2024,280000.0,75017,Appartement,28.0,1.0,,17,10000.0
24/01/2024,2150000.0,75008,Local industriel. commercial ou assimilé,127.0,0.0,,8,16929.0
26/01/2024,1763000.0,75004,Appartement,124.0,4.0,,4,14218.0
04/01/2024,180000.0,75018,Appartement,28.0,1.0,,18,6429.0
11/01/2024,1751500.0,75010,Appartement,192.0,6.0,,10,9122.0
29/01/2024,770000.0,75017,Appartement,79.0,3.0,,17,9747.0
10/01/2024,370000.0,75020,Appartement,36.0,2.0,,20,10278.0
22/01/2024,825000.0,75017,Appartement,70.0,4.0,,17,11786.0
19/01/2024,542000.0,75019,Appartement,66.0,3.0,,19,8212.0
26/01/2024,460000.0,75004,Appartement,29.0,2.0,,4,15862.0
19/01/2024,183000.0,75003,Appartement,32.0,1.0,,3,5719.0
29/01/2024,410000.0,75017,Appartement,48.0,2.0,,17,8542.0
31/01/2024,5920000.0,75001,Local industriel. commercial ou assimilé,239.0,0.0,,1,24770.0
23/01/2024,340000.0,75009,Appartement,34.0,2.0,,9,10000.0
26/01/2024,401500.0,75020,Appartement,50.0,2.0,,20,8030.0
10/01/2024,595630.0,75017,Appartement,57.0,3.0,,17,10450.0
05/01/2024,360000.0,75020,Appartement,49.0,2.0,,20,7347.0
12/01/2024,445000.0,75020,Appartement,53.0,3.0,,20,8396.0
17/01/2024,648097.0,75017,Appartement,57.0,3.0,,17,11370.0
18/01/2024,332500.0,75018,Appartement,31.0,2.0,,18,10726.0
18/01/2024,332500.0,75018,Appartement,29.0,2.0,,18,11466.0
18/01/2024,1920000.0,75001,Local industriel. commercial ou assimilé,147.0,0.0,,1,13061.0
15/01/2024,1250000.0,75009,Appartement,112.0,4.0,,9,11161.0
17/01/2024,206000.0,75020,Appartement,26.0,2.0,,20,7923.0
22/01/2024,300000.0,75018,Local industriel. commercial ou assimilé,48.0,0.0,,18,6250.0
24/01/2024,440000.0,75020,Appartement,55.0,3.0,,20,8000.0
30/01/2024,247000.0,75020,Appartement,32.0,2.0,,20,7719.0
15/01/2024,1000000.0,75002,Local industriel. commercial ou assimilé,100.0,0.0,,2,10000.0
19/01/2024,450000.0,75020,Appartement,45.0,3.0,,20,10000.0
19/01/2024,218000.0,75020,Appartement,29.0,1.0,,20,7517.0
09/01/2024,275500.0,75009,Local industriel. commercial ou assimilé,44.0,0.0,,9,6261.0
26/01/2024,377358.0,75001,Local industriel. commercial ou assimilé,57.0,0.0,,1,6620.0
22/01/2024,385000.0,75018,Appartement,46.0,3.0,,18,8370.0
09/01/2024,225445.0,75020,Appartement,30.0,1.0,,20,7515.0
29/01/2024,464000.0,75018,Appartement,42.0,2.0,,18,11048.0
29/01/2024,238000.0,75020,Local industriel. commercial ou assimilé,32.0,0.0,,20,7438.0
02/01/2024,270000.0,75019,Appartement,42.0,2.0,,19,6429.0
18/01/2024,190000.0,75018,Appartement,19.0,1.0,,18,10000.0
16/01/2024,181000.0,75019,Appartement,27.0,1.0,,19,6704.0
29/01/2024,815000.0,75017,Appartement,72.0,3.0,,17,11319.0
26/01/2024,1155000.0,75009,Appartement,104.0,3.0,,9,11106.0
15/01/2024,335000.0,75004,Appartement,46.0,2.0,,4,7283.0
23/01/2024,160000.0,75018,Appartement,16.0,1.0,,18,10000.0
30/01/2024,732410.0,75009,Appartement,63.0,3.0,,9,11626.0
29/01/2024,160000.0,75009,Appartement,13.0,1.0,,9,12308.0
26/01/2024,367000.0,75019,Appartement,52.0,2.0,,19,7058.0
11/01/2024,1027200.0,75020,Appartement,119.0,4.0,,20,8632.0
22/01/2024,123500.0,75017,Appartement,13.0,1.0,,17,9500.0
11/01/2024,335000.0,75017,Local industriel. commercial ou assimilé,13.0,0.0,,17,25769.0
11/01/2024,335000.0,75017,Appartement,21.0,1.0,,17,15952.0
24/01/2024,355000.0,75019,Appartement,63.0,3.0,,19,5635.0
25/01/2024,1400000.0,75018,Appartement,106.0,4.0,,18,13208.0
12/01/2024,390000.0,75003,Appartement,39.0,2.0,,3,10000.0
16/01/2024,600000.0,75004,Appartement,43.0,2.0,,4,13953.0
26/01/2024,250000.0,75003,Appartement,22.0,1.0,,3,11364.0
24/01/2024,242857.0,75017,Appartement,30.0,3.0,,17,8095.0
25/01/2024,230000.0,75017,Appartement,28.0,1.0,,17,8214.0
24/01/2024,798400.0,75017,Appartement,63.0,3.0,,17,12673.0
25/01/2024,400000.0,75018,Appartement,40.0,3.0,,18,10000.0
11/01/2024,655682.0,75009,Appartement,49.0,3.0,,9,13381.0
30/01/2024,5882000.0,75008,Appartement,167.0,6.0,,8,35222.0
29/01/2024,468000.0,75020,Appartement,47.0,3.0,,20,9957.0
22/01/2024,47500.0,75010,Appartement,5.0,1.0,,10,9500.0
26/01/2024,370000.0,75019,Appartement,40.0,2.0,,19,9250.0
24/01/2024,438500.0,75018,Appartement,53.0,2.0,,18,8274.0
18/01/2024,295000.0,75018,Appartement,36.0,3.0,,18,8194.0
12/01/2024,250000.0,75010,Appartement,28.0,1.0,,10,8929.0
25/01/2024,273000.0,75018,Appartement,28.0,2.0,,18,9750.0
31/01/2024,650000.0,75010,Appartement,58.0,2.0,,10,11207.0
12/01/2024,670000.0,75020,Appartement,60.0,3.0,,20,11167.0
16/01/2024,250000.0,75017,Local industriel. commercial ou assimilé,29.0,0.0,,17,8621.0
26/01/2024,400000.0,75019,Appartement,48.0,2.0,,19,8333.0
31/01/2024,364360.0,75020,Appartement,39.0,2.0,,20,9343.0
29/01/2024,460000.0,75009,Appartement,43.0,2.0,,9,10698.0
22/01/2024,295000.0,75017,Appartement,20.0,1.0,,17,14750.0
31/01/2024,145000.0,75018,Appartement,25.0,2.0,,18,5800.0
17/01/2024,99000.0,75017,Appartement,11.0,1.0,,17,9000.0
16/01/2024,154375.0,75017,Appartement,14.0,1.0,,17,11027.0
16/01/2024,154375.0,75017,Appartement,35.0,2.0,,17,4411.0
26/01/2024,480000.0,75020,Appartement,55.0,3.0,,20,8727.0
11/01/2024,325000.0,75018,Appartement,34.0,1.0,,18,9559.0
17/01/2024,365000.0,75008,Local industriel. commercial ou assimilé,39.0,0.0,,8,9359.0
31/01/2024,1730000.0,75009,Appartement,108.0,4.0,,9,16019.0
25/01/2024,383000.0,75019,Appartement,57.0,3.0,,19,6719.0
26/01/2024,955200.0,75019,Appartement,80.0,4.0,,19,11940.0
09/01/2024,388000.0,75003,Appartement,45.0,2.0,,3,8622.0
26/01/2024,550460.0,75020,Appartement,50.0,2.0,,20,11009.0
30/01/2024,1178900.0,75020,Appartement,111.0,3.0,,20,10621.0
29/01/2024,400000.0,75017,Appartement,33.0,1.0,,17,12121.0
16/01/2024,200000.0,75009,Appartement,31.0,2.0,,9,6452.0
31/01/2024,670000.0,75018,Appartement,60.0,3.0,,18,11167.0
01/02/2024,1950000.0,75017,Local industriel. commercial ou assimilé,175.0,0.0,,17,11143.0
16/01/2024,84000.0,75018,Appartement,12.0,1.0,,18,7000.0
15/01/2024,670000.0,75009,Appartement,46.0,3.0,,9,14565.0
25/01/2024,130000.0,75019,Appartement,26.0,1.0,,19,5000.0
24/01/2024,1250000.0,75008,Appartement,55.0,1.0,,8,22727.0
17/01/2024,210000.0,75020,Appartement,37.0,2.0,,20,5676.0
15/01/2024,615000.0,75004,Appartement,21.0,1.0,,4,29286.0
15/01/2024,615000.0,75004,Appartement,17.0,2.0,,4,36176.0
29/01/2024,457500.0,75017,Appartement,64.0,3.0,,17,7148.0
15/01/2024,332000.0,75010,Appartement,31.0,2.0,,10,10710.0
02/02/2024,200000.0,75017,Appartement,18.0,1.0,,17,11111.0
22/01/2024,739700.0,75018,Appartement,75.0,5.0,,18,9863.0
09/01/2024,250000.0,75020,Appartement,30.0,2.0,,20,8333.0
04/01/2024,370000.0,75017,Appartement,41.0,2.0,,17,9024.0
05/01/2024,130000.0,75017,Appartement,59.0,3.0,,17,2203.0
15/01/2024,620000.0,75003,Appartement,44.0,3.0,,3,14091.0
10/01/2024,116000.0,75018,Appartement,22.0,1.0,,18,5273.0
29/01/2024,50000.0,75010,Appartement,20.0,2.0,,10,2500.0
11/01/2024,725000.0,75010,Appartement,33.0,1.0,,10,21970.0
11/01/2024,725000.0,75010,Appartement,44.0,2.0,,10,16477.0
18/01/2024,30000.0,75002,Local industriel. commercial ou assimilé,12.0,0.0,,2,2500.0
15/01/2024,3000000.0,75009,Appartement,249.0,6.0,,9,12048.0
10/01/2024,727000.0,75008,Appartement,63.0,3.0,,8,11540.0
23/01/2024,340000.0,75009,Appartement,42.0,2.0,,9,8095.0
19/01/2024,458600.0,75002,Appartement,36.0,2.0,,2,12739.0
24/01/2024,5775000.0,75008,Appartement,260.0,6.0,,8,22212.0
24/01/2024,376700.0,75009,Appartement,41.0,1.0,,9,9188.0
16/01/2024,360000.0,75004,Appartement,27.0,1.0,,4,13333.0
11/01/2024,922000.0,75018,Maison,150.0,3.0,67.0,18,6147.0
18/01/2024,405000.0,75009,Appartement,42.0,2.0,,9,9643.0
22/01/2024,585600.0,75008,Appartement,41.0,2.0,,8,14283.0
15/01/2024,1449000.0,75008,Appartement,165.0,5.0,,8,8782.0
11/01/2024,140000.0,75017,Appartement,12.0,1.0,,17,11667.0
16/01/2024,783000.0,75002,Appartement,57.0,2.0,,2,13737.0
25/01/2024,690000.0,75010,Appartement,63.0,2.0,,10,10952.0
26/01/2024,376000.0,75018,Appartement,33.0,2.0,,18,11394.0
30/01/2024,225000.0,75019,Appartement,39.0,4.0,,19,5769.0
19/01/2024,95000.0,75018,Appartement,18.0,1.0,,18,5278.0
29/01/2024,587000.0,75010,Appartement,72.0,3.0,,10,8153.0
31/01/2024,811917.0,75010,Appartement,77.0,3.0,,10,10544.0
26/01/2024,359500.0,75010,Appartement,50.0,2.0,,10,7190.0
31/01/2024,183810.0,75018,Appartement,28.0,2.0,,18,6565.0
12/01/2024,751350.0,75018,Appartement,70.0,3.0,,18,10734.0
03/01/2024,700000.0,75009,Appartement,90.0,3.0,,9,7778.0
17/01/2024,335000.0,75017,Appartement,27.0,2.0,,17,12407.0
31/01/2024,207000.0,75020,Appartement,26.0,1.0,,20,7962.0
19/01/2024,47000.0,75018,Appartement,47.0,2.0,,18,1000.0
31/01/2024,604800.0,75010,Appartement,72.0,3.0,,10,8400.0
01/02/2024,318500.0,75017,Appartement,32.0,2.0,,17,9953.0
26/01/2024,530000.0,75017,Appartement,67.0,2.0,,17,7910.0
31/01/2024,50000.0,75017,Local industriel. commercial ou assimilé,17.0,0.0,,17,2941.0
31/01/2024,485000.0,75018,Appartement,51.0,2.0,,18,9510.0
02/02/2024,200000.0,75017,Local industriel. commercial ou assimilé,27.0,0.0,,17,7407.0
26/01/2024,480000.0,75017,Appartement,46.0,3.0,,17,10435.0
31/01/2024,80100.0,75020,Appartement,6.0,1.0,,20,13350.0
10/01/2024,735000.0,75017,Appartement,85.0,3.0,,17,8647.0
26/01/2024,1442675.0,75009,Appartement,147.0,6.0,,9,9814.0
11/01/2024,205000.0,75017,Appartement,23.0,1.0,,17,8913.0
31/01/2024,1390600.0,75008,Appartement,89.0,3.0,,8,15625.0
25/01/2024,300000.0,75003,Appartement,35.0,1.0,,3,8571.0
26/01/2024,630000.0,75018,Appartement,113.0,5.0,,18,5575.0
18/01/2024,317000.0,75010,Appartement,34.0,1.0,,10,9324.0
19/01/2024,85000.0,75019,Appartement,13.0,1.0,,19,6538.0
25/01/2024,135000.0,75009,Appartement,18.0,1.0,,9,7500.0
30/01/2024,505000.0,75003,Appartement,43.0,2.0,,3,11744.0
31/01/2024,64000.0,75017,Appartement,11.0,1.0,,17,5818.0
30/01/2024,700000.0,75002,Appartement,63.0,2.0,,2,11111.0
08/01/2024,480000.0,75002,Appartement,38.0,2.0,,2,12632.0
30/01/2024,1225000.0,75009,Local industriel. commercial ou assimilé,90.0,0.0,,9,13611.0
23/01/2024,208000.0,75018,Appartement,31.0,1.0,,18,6710.0
24/01/2024,167000.0,75018,Appartement,22.0,1.0,,18,7591.0
29/01/2024,429000.0,75010,Appartement,40.0,3.0,,10,10725.0
30/01/2024,380000.0,75018,Appartement,51.0,2.0,,18,7451.0
24/01/2024,2600000.0,75010,Appartement,170.0,6.0,,10,15294.0
19/01/2024,468250.0,75020,Appartement,48.0,2.0,,20,9755.0
22/01/2024,320000.0,75009,Appartement,34.0,3.0,,9,9412.0
17/01/2024,600000.0,75020,Local industriel. commercial ou assimilé,56.0,0.0,,20,10714.0
31/01/2024,770000.0,75008,Local industriel. commercial ou assimilé,31.0,0.0,,8,24839.0
31/01/2024,770000.0,75008,Appartement,47.0,2.0,,8,16383.0
01/02/2024,129000.0,75002,Appartement,11.0,1.0,,2,11727.0
01/02/2024,568700.0,75017,Appartement,34.0,2.0,,17,16726.0
01/02/2024,568700.0,75017,Appartement,20.0,1.0,,17,28435.0
17/01/2024,820000.0,75003,Appartement,63.0,4.0,,3,13016.0
19/01/2024,309193.0,75001,Appartement,45.0,2.0,,1,6871.0
02/02/2024,830900.0,75018,Appartement,64.0,3.0,,18,12983.0
02/02/2024,488000.0,75017,Appartement,40.0,3.0,,17,12200.0
25/01/2024,2346555.0,75002,Local industriel. commercial ou assimilé,156.0,0.0,,2,15042.0
31/01/2024,612000.0,75008,Appartement,49.0,1.0,,8,12490.0
30/01/2024,1336000.0,75002,Appartement,101.0,5.0,,2,13228.0
25/01/2024,415900.0,75018,Appartement,42.0,2.0,,18,9902.0
02/02/2024,623500.0,75020,Appartement,72.0,3.0,,20,8660.0
26/01/2024,525000.0,75009,Appartement,56.0,3.0,,9,9375.0
24/01/2024,290000.0,75017,Local industriel. commercial ou assimilé,29.0,0.0,,17,10000.0
22/01/2024,467450.0,75018,Appartement,48.0,3.0,,18,9739.0
30/01/2024,40000.0,75010,Local industriel. commercial ou assimilé,12.0,0.0,,10,3333.0
29/01/2024,441600.0,75018,Appartement,44.0,2.0,,18,10036.0
04/01/2024,329300.0,75020,Appartement,45.0,2.0,,20,7318.0
29/01/2024,937500.0,75018,Appartement,95.0,5.0,,18,9868.0
01/02/2024,375000.0,75001,Appartement,31.0,1.0,,1,12097.0
31/01/2024,715000.0,75018,Appartement,68.0,4.0,,18,10515.0
30/01/2024,250000.0,75019,Appartement,37.0,2.0,,19,6757.0
31/01/2024,351200.0,75020,Appartement,40.0,2.0,,20,8780.0
26/01/2024,855800.0,75017,Appartement,72.0,2.0,,17,11886.0
01/02/2024,425000.0,75019,Appartement,41.0,3.0,,19,10366.0
18/01/2024,1420000.0,75009,Appartement,168.0,5.0,,9,8452.0
